File,Provider,Record,ID,UTC,Category,Reason,XML
system.evtx,Service Control Manager,1443,7045,2026-09-15T18:01:15.6290127Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1443.xml
system.evtx,Service Control Manager,1444,7040,2026-09-15T18:01:16.1741865Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1444.xml
system.evtx,Service Control Manager,1445,7045,2026-09-15T18:01:17.1772598Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1445.xml
system.evtx,Service Control Manager,1446,7040,2026-09-15T18:01:17.3193124Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1446.xml
system.evtx,Microsoft-Windows-UserPnp,1447,20001,2026-09-15T18:01:26.5932183Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1447.xml
system.evtx,Microsoft-Windows-UserPnp,1448,20001,2026-09-15T18:01:29.1854626Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1448.xml
system.evtx,Service Control Manager,1449,7045,2026-09-15T18:01:30.3374390Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1449.xml
system.evtx,Service Control Manager,1450,7045,2026-09-15T18:01:32.0927409Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1450.xml
system.evtx,Microsoft-Windows-UserPnp,1451,20003,2026-09-15T18:01:38.2252562Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1451.xml
system.evtx,Microsoft-Windows-UserPnp,1452,20003,2026-09-15T18:01:38.2351009Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1452.xml
system.evtx,Microsoft-Windows-UserPnp,1453,20003,2026-09-15T18:01:38.2435696Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1453.xml
system.evtx,Microsoft-Windows-UserPnp,1454,20003,2026-09-15T18:01:38.2515121Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1454.xml
system.evtx,Service Control Manager,1455,7045,2026-09-15T18:01:38.2607927Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1455.xml
system.evtx,Microsoft-Windows-UserPnp,1456,20003,2026-09-15T18:01:38.3977067Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1456.xml
system.evtx,Microsoft-Windows-UserPnp,1457,20001,2026-09-15T18:01:39.0865363Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1457.xml
system.evtx,Service Control Manager,1458,7045,2026-09-15T18:01:41.1878252Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1458.xml
system.evtx,Service Control Manager,1459,7045,2026-09-15T18:01:42.5880976Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1459.xml
system.evtx,Microsoft-Windows-Eventlog,1460,105,2026-09-15T18:01:51.2247714Z,로그 보관 메타데이터,Eventlog AutoBackup 기록. 다른 채널 원문을 열거나 해당 채널 행위를 분석한 것은 아님.,xml/system-1460.xml
system.evtx,Application Popup,1461,26,2026-09-15T18:05:58.7846807Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1461.xml
system.evtx,Microsoft-Windows-DNS-Client,1462,8015,2026-09-15T18:09:27.9578471Z,DNS 등록,피해 PC 인터페이스·DNS 서버·오류 코드 확인. C2 통신 증거가 아님.,xml/system-1462.xml
system.evtx,Microsoft-Windows-DNS-Client,1463,8010,2026-09-15T18:09:38.0433955Z,DNS 등록,피해 PC 인터페이스·DNS 서버·오류 코드 확인. C2 통신 증거가 아님.,xml/system-1463.xml
system.evtx,LsaSrv,1464,6038,2026-09-15T18:10:30.4868534Z,NTLM 보조 기록,LsaSrv의 NTLM 관련 기록. 연결 상대·공유 접근·원격 실행을 단독 입증하지 않음.,xml/system-1464.xml
system.evtx,Application Popup,1465,26,2026-09-15T18:10:58.1235972Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1465.xml
system.evtx,Application Popup,1466,26,2026-09-15T18:10:58.1247705Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1466.xml
system.evtx,Microsoft-Windows-Eventlog,1467,105,2026-09-15T18:11:50.6965943Z,로그 보관 메타데이터,Eventlog AutoBackup 기록. 다른 채널 원문을 열거나 해당 채널 행위를 분석한 것은 아님.,xml/system-1467.xml
system.evtx,Microsoft-Windows-DistributedCOM,1468,10016,2026-09-15T18:12:54.6062973Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1468.xml
system.evtx,Application Popup,1469,26,2026-09-15T18:15:14.8961377Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1469.xml
system.evtx,Application Popup,1470,26,2026-09-15T18:15:14.8973543Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1470.xml
system.evtx,Service Control Manager,1471,7031,2026-09-15T18:17:41.5345004Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/system-1471.xml
system.evtx,Microsoft-Windows-Eventlog,1472,105,2026-09-15T18:19:33.2981634Z,로그 보관 메타데이터,Eventlog AutoBackup 기록. 다른 채널 원문을 열거나 해당 채널 행위를 분석한 것은 아님.,xml/system-1472.xml
